GeneID	Ensembl	Pathway
LOCMI16054	En	Arachidonic acid metabolism:map00590
LOCMI16070	En	Arachidonic acid metabolism:map00590
LOCMI16073	En	Arachidonic acid metabolism:map00590
LOCMI16080	En	Arachidonic acid metabolism:map00590
LOCMI16134	En	Arachidonic acid metabolism:map00590
LOCMI16258	En	Arachidonic acid metabolism:map00590
LOCMI16260	En	Arachidonic acid metabolism:map00590
LOCMI16265	En	Arachidonic acid metabolism:map00590
LOCMI16688	En	Arachidonic acid metabolism:map00590
LOCMI16954	En	Arachidonic acid metabolism:map00590
LOCMI15791	En	Linoleic acid metabolism:map00591
LOCMI15893	En	Linoleic acid metabolism:map00591
LOCMI16054	En	Linoleic acid metabolism:map00591
LOCMI16070	En	Linoleic acid metabolism:map00591
LOCMI16073	En	Linoleic acid metabolism:map00591
LOCMI16134	En	Linoleic acid metabolism:map00591
LOCMI16148	En	Linoleic acid metabolism:map00591
LOCMI16158	En	Linoleic acid metabolism:map00591
LOCMI15791	En	alpha-Linolenic acid metabolism:map00592
LOCMI15809	En	alpha-Linolenic acid metabolism:map00592
LOCMI15827	En	alpha-Linolenic acid metabolism:map00592
LOCMI15828	En	alpha-Linolenic acid metabolism:map00592
LOCMI15841	En	alpha-Linolenic acid metabolism:map00592
LOCMI15853	En	alpha-Linolenic acid metabolism:map00592
LOCMI15893	En	alpha-Linolenic acid metabolism:map00592
LOCMI15898	En	alpha-Linolenic acid metabolism:map00592
LOCMI15961	En	alpha-Linolenic acid metabolism:map00592
LOCMI16054	En	alpha-Linolenic acid metabolism:map00592
LOCMI16070	En	alpha-Linolenic acid metabolism:map00592
LOCMI16073	En	alpha-Linolenic acid metabolism:map00592
LOCMI01657	En	Sphingolipid metabolism:map00600
LOCMI02837	En	Sphingolipid metabolism:map00600
LOCMI03697	En	Sphingolipid metabolism:map00600
LOCMI05503	En	Sphingolipid metabolism:map00600
LOCMI07262	En	Sphingolipid metabolism:map00600
LOCMI07901	En	Sphingolipid metabolism:map00600
LOCMI12511	En	Sphingolipid metabolism:map00600
LOCMI15419	En	Sphingolipid metabolism:map00600
LOCMI15767	En	Sphingolipid metabolism:map00600
LOCMI15773	En	Sphingolipid metabolism:map00600
LOCMI15797	En	Sphingolipid metabolism:map00600
LOCMI15824	En	Sphingolipid metabolism:map00600
LOCMI15843	En	Sphingolipid metabolism:map00600
LOCMI15933	En	Sphingolipid metabolism:map00600
LOCMI15983	En	Sphingolipid metabolism:map00600
LOCMI16011	En	Sphingolipid metabolism:map00600
LOCMI16019	En	Sphingolipid metabolism:map00600
LOCMI16026	En	Sphingolipid metabolism:map00600
LOCMI16027	En	Sphingolipid metabolism:map00600
LOCMI16035	En	Sphingolipid metabolism:map00600
LOCMI16036	En	Sphingolipid metabolism:map00600
LOCMI16052	En	Sphingolipid metabolism:map00600
LOCMI16057	En	Sphingolipid metabolism:map00600
LOCMI16079	En	Sphingolipid metabolism:map00600
LOCMI07581	En	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI09729	En	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI10000	En	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI10220	En	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI02781	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI09283	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI10220	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI11632	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI15467	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI16027	En	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI09283	En	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI14833	En	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI15467	En	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI16036	En	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI00304	En	Pyruvate metabolism:map00620
LOCMI03752	En	Pyruvate metabolism:map00620
LOCMI05791	En	Pyruvate metabolism:map00620
LOCMI06609	En	Pyruvate metabolism:map00620
LOCMI06696	En	Pyruvate metabolism:map00620
LOCMI09995	En	Pyruvate metabolism:map00620
LOCMI11781	En	Pyruvate metabolism:map00620
LOCMI14086	En	Pyruvate metabolism:map00620
LOCMI15764	En	Pyruvate metabolism:map00620
LOCMI15766	En	Pyruvate metabolism:map00620
LOCMI15803	En	Pyruvate metabolism:map00620
LOCMI15814	En	Pyruvate metabolism:map00620
LOCMI15839	En	Pyruvate metabolism:map00620
LOCMI15850	En	Pyruvate metabolism:map00620
LOCMI15851	En	Pyruvate metabolism:map00620
LOCMI15867	En	Pyruvate metabolism:map00620
LOCMI15871	En	Pyruvate metabolism:map00620
LOCMI15874	En	Pyruvate metabolism:map00620
LOCMI15876	En	Pyruvate metabolism:map00620
LOCMI15878	En	Pyruvate metabolism:map00620
LOCMI15879	En	Pyruvate metabolism:map00620
LOCMI15882	En	Pyruvate metabolism:map00620
LOCMI15891	En	Pyruvate metabolism:map00620
LOCMI15896	En	Pyruvate metabolism:map00620
LOCMI15907	En	Pyruvate metabolism:map00620
LOCMI15912	En	Pyruvate metabolism:map00620
LOCMI15918	En	Pyruvate metabolism:map00620
LOCMI15924	En	Pyruvate metabolism:map00620
LOCMI15947	En	Pyruvate metabolism:map00620
LOCMI15982	En	Pyruvate metabolism:map00620
LOCMI15985	En	Pyruvate metabolism:map00620
LOCMI15993	En	Pyruvate metabolism:map00620
LOCMI15994	En	Pyruvate metabolism:map00620
LOCMI15995	En	Pyruvate metabolism:map00620
LOCMI16061	En	Pyruvate metabolism:map00620
LOCMI16068	En	Pyruvate metabolism:map00620
LOCMI16081	En	Pyruvate metabolism:map00620
LOCMI16298	En	Pyruvate metabolism:map00620
LOCMI16359	En	Pyruvate metabolism:map00620
LOCMI16371	En	Pyruvate metabolism:map00620
LOCMI16875	En	Pyruvate metabolism:map00620
LOCMI00470	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI00751	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI04601	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI05791	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI06889	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI08638	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI10291	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI11548	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI13330	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI14004	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI14150	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15259	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15831	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15876	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15965	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15982	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15989	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16000	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16298	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16359	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16371	En	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI00428	En	Propanoate metabolism:map00640
LOCMI03647	En	Propanoate metabolism:map00640
LOCMI07391	En	Propanoate metabolism:map00640
LOCMI09643	En	Propanoate metabolism:map00640
LOCMI11659	En	Propanoate metabolism:map00640
LOCMI15764	En	Propanoate metabolism:map00640
LOCMI15806	En	Propanoate metabolism:map00640
LOCMI15839	En	Propanoate metabolism:map00640
LOCMI15851	En	Propanoate metabolism:map00640
LOCMI15874	En	Propanoate metabolism:map00640
LOCMI15891	En	Propanoate metabolism:map00640
LOCMI15896	En	Propanoate metabolism:map00640
LOCMI15899	En	Propanoate metabolism:map00640
LOCMI15907	En	Propanoate metabolism:map00640
LOCMI15912	En	Propanoate metabolism:map00640
LOCMI15940	En	Propanoate metabolism:map00640
LOCMI15962	En	Propanoate metabolism:map00640
LOCMI15964	En	Propanoate metabolism:map00640
LOCMI15967	En	Propanoate metabolism:map00640
LOCMI15985	En	Propanoate metabolism:map00640
LOCMI15993	En	Propanoate metabolism:map00640
LOCMI16061	En	Propanoate metabolism:map00640
LOCMI16068	En	Propanoate metabolism:map00640
LOCMI16298	En	Propanoate metabolism:map00640
LOCMI16359	En	Propanoate metabolism:map00640
LOCMI16371	En	Propanoate metabolism:map00640
LOCMI16955	En	Propanoate metabolism:map00640
LOCMI09667	En	Butanoate metabolism:map00650
LOCMI12689	En	Butanoate metabolism:map00650
LOCMI14764	En	Butanoate metabolism:map00650
LOCMI15765	En	Butanoate metabolism:map00650
LOCMI15796	En	Butanoate metabolism:map00650
LOCMI15805	En	Butanoate metabolism:map00650
LOCMI15806	En	Butanoate metabolism:map00650
LOCMI15906	En	Butanoate metabolism:map00650
LOCMI15939	En	Butanoate metabolism:map00650
LOCMI15940	En	Butanoate metabolism:map00650
LOCMI15944	En	Butanoate metabolism:map00650
LOCMI16092	En	Butanoate metabolism:map00650
LOCMI16298	En	Butanoate metabolism:map00650
LOCMI16359	En	Butanoate metabolism:map00650
LOCMI16371	En	Butanoate metabolism:map00650
LOCMI16443	En	Butanoate metabolism:map00650
LOCMI16955	En	Butanoate metabolism:map00650
LOCMI02016	En	One carbon pool by folate:map00670
LOCMI02793	En	One carbon pool by folate:map00670
LOCMI03838	En	One carbon pool by folate:map00670
LOCMI04128	En	One carbon pool by folate:map00670
LOCMI06264	En	One carbon pool by folate:map00670
LOCMI06478	En	One carbon pool by folate:map00670
LOCMI06557	En	One carbon pool by folate:map00670
LOCMI06889	En	One carbon pool by folate:map00670
LOCMI08110	En	One carbon pool by folate:map00670
LOCMI08228	En	One carbon pool by folate:map00670
LOCMI09110	En	One carbon pool by folate:map00670
LOCMI09902	En	One carbon pool by folate:map00670
LOCMI10291	En	One carbon pool by folate:map00670
LOCMI11424	En	One carbon pool by folate:map00670
LOCMI13330	En	One carbon pool by folate:map00670
LOCMI02233	En	Thiamine metabolism:map00730
LOCMI09677	En	Thiamine metabolism:map00730
LOCMI14190	En	Thiamine metabolism:map00730
LOCMI00449	En	Riboflavin metabolism:map00740
LOCMI05172	En	Riboflavin metabolism:map00740
LOCMI14157	En	Riboflavin metabolism:map00740
LOCMI15054	En	Riboflavin metabolism:map00740
LOCMI09327	En	Vitamin B6 metabolism:map00750
LOCMI09428	En	Vitamin B6 metabolism:map00750
LOCMI09897	En	Vitamin B6 metabolism:map00750
LOCMI01178	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI03637	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI03855	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI05267	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI05728	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI07437	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI07484	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI07509	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI07848	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI08630	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI11198	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI12062	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI12441	En	Nicotinate and nicotinamide metabolism:map00760
LOCMI00228	En	Pantothenate and CoA biosynthesis:map00770
LOCMI02165	En	Pantothenate and CoA biosynthesis:map00770
LOCMI05087	En	Pantothenate and CoA biosynthesis:map00770
LOCMI05812	En	Pantothenate and CoA biosynthesis:map00770
LOCMI07690	En	Pantothenate and CoA biosynthesis:map00770
LOCMI09166	En	Pantothenate and CoA biosynthesis:map00770
LOCMI12517	En	Pantothenate and CoA biosynthesis:map00770
LOCMI15048	En	Pantothenate and CoA biosynthesis:map00770
LOCMI15049	En	Pantothenate and CoA biosynthesis:map00770
LOCMI15409	En	Pantothenate and CoA biosynthesis:map00770
LOCMI11262	En	Biotin metabolism:map00780
LOCMI15937	En	Biotin metabolism:map00780
LOCMI04484	En	Lipoic acid metabolism:map00785
LOCMI06868	En	Lipoic acid metabolism:map00785
LOCMI13719	En	Lipoic acid metabolism:map00785
LOCMI00246	En	Folate biosynthesis:map00790
LOCMI03068	En	Folate biosynthesis:map00790
LOCMI03098	En	Folate biosynthesis:map00790
LOCMI03838	En	Folate biosynthesis:map00790
LOCMI05848	En	Folate biosynthesis:map00790
LOCMI07015	En	Folate biosynthesis:map00790
LOCMI07360	En	Folate biosynthesis:map00790
LOCMI07361	En	Folate biosynthesis:map00790
LOCMI08110	En	Folate biosynthesis:map00790
LOCMI08691	En	Folate biosynthesis:map00790
LOCMI09250	En	Folate biosynthesis:map00790
LOCMI10099	En	Folate biosynthesis:map00790
LOCMI12866	En	Folate biosynthesis:map00790
LOCMI15332	En	Folate biosynthesis:map00790
LOCMI16467	En	Folate biosynthesis:map00790
LOCMI07568	En	Retinol metabolism:map00830
LOCMI08954	En	Retinol metabolism:map00830
LOCMI16007	En	Retinol metabolism:map00830
LOCMI16067	En	Retinol metabolism:map00830
LOCMI16148	En	Retinol metabolism:map00830
LOCMI16158	En	Retinol metabolism:map00830
LOCMI16979	En	Retinol metabolism:map00830
LOCMI16983	En	Retinol metabolism:map00830
LOCMI16984	En	Retinol metabolism:map00830
LOCMI16990	En	Retinol metabolism:map00830
LOCMI16992	En	Retinol metabolism:map00830
LOCMI16994	En	Retinol metabolism:map00830
LOCMI16996	En	Retinol metabolism:map00830
LOCMI16997	En	Retinol metabolism:map00830
LOCMI16998	En	Retinol metabolism:map00830
LOCMI16999	En	Retinol metabolism:map00830
LOCMI17001	En	Retinol metabolism:map00830
LOCMI17012	En	Retinol metabolism:map00830
LOCMI17015	En	Retinol metabolism:map00830
LOCMI17023	En	Retinol metabolism:map00830
LOCMI17030	En	Retinol metabolism:map00830
LOCMI17032	En	Retinol metabolism:map00830
LOCMI17034	En	Retinol metabolism:map00830
LOCMI17035	En	Retinol metabolism:map00830
LOCMI17036	En	Retinol metabolism:map00830
LOCMI17039	En	Retinol metabolism:map00830
LOCMI17043	En	Retinol metabolism:map00830
LOCMI17044	En	Retinol metabolism:map00830
LOCMI17045	En	Retinol metabolism:map00830
LOCMI17046	En	Retinol metabolism:map00830
LOCMI00119	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI00361	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI00372	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI00676	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI02150	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI02534	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI02588	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI03864	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI03958	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI07760	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI08345	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI08588	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI09128	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI12086	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI13266	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI13350	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI14118	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI15810	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI15996	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16979	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16983	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16984	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16990	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16992	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16994	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16996	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16997	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16998	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI16999	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17001	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17012	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17015	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17023	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17030	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17032	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17034	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17035	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17036	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17039	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17043	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17044	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17045	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI17046	En	Porphyrin and chlorophyll metabolism:map00860
LOCMI01164	En	Terpenoid backbone biosynthesis:map00900
LOCMI02945	En	Terpenoid backbone biosynthesis:map00900
LOCMI03890	En	Terpenoid backbone biosynthesis:map00900
LOCMI05655	En	Terpenoid backbone biosynthesis:map00900
LOCMI05712	En	Terpenoid backbone biosynthesis:map00900
LOCMI05762	En	Terpenoid backbone biosynthesis:map00900
LOCMI06465	En	Terpenoid backbone biosynthesis:map00900
LOCMI06507	En	Terpenoid backbone biosynthesis:map00900
LOCMI06734	En	Terpenoid backbone biosynthesis:map00900
LOCMI07451	En	Terpenoid backbone biosynthesis:map00900
LOCMI07473	En	Terpenoid backbone biosynthesis:map00900
LOCMI08117	En	Terpenoid backbone biosynthesis:map00900
LOCMI10595	En	Terpenoid backbone biosynthesis:map00900
LOCMI15077	En	Terpenoid backbone biosynthesis:map00900
LOCMI15132	En	Terpenoid backbone biosynthesis:map00900
LOCMI15805	En	Terpenoid backbone biosynthesis:map00900
LOCMI16298	En	Terpenoid backbone biosynthesis:map00900
LOCMI16309	En	Terpenoid backbone biosynthesis:map00900
LOCMI16337	En	Terpenoid backbone biosynthesis:map00900
LOCMI16359	En	Terpenoid backbone biosynthesis:map00900
LOCMI16371	En	Terpenoid backbone biosynthesis:map00900
LOCMI16436	En	Terpenoid backbone biosynthesis:map00900
LOCMI02075	En	Nitrogen metabolism:map00910
LOCMI05252	En	Nitrogen metabolism:map00910
LOCMI05296	En	Nitrogen metabolism:map00910
LOCMI05527	En	Nitrogen metabolism:map00910
LOCMI08638	En	Nitrogen metabolism:map00910
LOCMI09767	En	Nitrogen metabolism:map00910
LOCMI10941	En	Nitrogen metabolism:map00910
LOCMI01217	En	Sulfur metabolism:map00920
LOCMI02373	En	Sulfur metabolism:map00920
LOCMI04246	En	Sulfur metabolism:map00920
LOCMI04665	En	Sulfur metabolism:map00920
LOCMI06830	En	Sulfur metabolism:map00920
LOCMI06919	En	Sulfur metabolism:map00920
LOCMI10443	En	Sulfur metabolism:map00920
LOCMI12626	En	Sulfur metabolism:map00920
LOCMI00190	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI00227	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01152	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01205	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01236	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01884	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01897	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02101	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02232	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02588	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02732	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI03864	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI05182	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06285	En	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06429	En	Aminoacyl-tRNA biosynthesis:map00970
